cc_token;card_read_type;trans_ts;trans_type;trans_amount;trans_currency;trans_auth_code;trans_auth_date;payment_method;origination;is_pin_entry;is_signed;is_unattended;swipe_type;terminal_id;event_ids;event
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651353663.0;1;1,854.80;USD;443199;1651353663.0;7;1;0;0;0;0;tid-Y8-1469277e;7770aaf1-a9a3-4bdd-a1c7-73069553e9d9;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651416724.0;1;222.57;USD;878340;1651416724.0;9;1;0;0;1;0;tid-t0-9181874S;0d6caef9-50ea-4811-b8b6-ac195c623642;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651502372.0;1;608.41;USD;155746;1651502372.0;3;1;0;0;1;1;tid-k3-5254066N;e099d7bb-fb24-4464-92e8-fe2921ed213a;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651561652.0;1;4.35;USD;661649;1651561652.0;1;1;0;1;1;1;tid-q6-9885806y;8b65f3ef-4c86-4a2d-9ba7-3b8c04ae7a52;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651578714.0;1;1,869.75;USD;999151;1651578714.0;10;1;0;0;0;1;tid-b8-5305772M;f7e2e7c2-4b36-4298-a0d8-0200a9b5c06c;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651586789.0;1;55.58;USD;534499;1651586789.0;1;1;1;0;1;1;tid-J2-7184P;735eefe6-1899-45dd-aed0-ea25b21839cb;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651372758.0;1;56.85;USD;359960;1651372758.0;4;1;1;0;0;0;tid-t7-0421439L;f5e618c7-6fe0-42ba-af4e-0b569642159d;
67bda1fe6b1e4ab1b67366ab65dd26bf37138ba1dc9d1148cd9f3c16138d7725;5;1651340915.0;1;3.63;USD;265995;1651340915.0;2;1;1;1;0;1;tid-u8-6302531T;5ced9bad-1598-45ce-b66a-74490cb4e308;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651432952.0;1;2.90;USD;773316;1651432952.0;6;1;0;1;1;0;tid-M1-1722703f;3c1e3568-69ad-4aaf-85e2-db1f13ce3239;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651519595.0;1;8.67;USD;374024;1651519595.0;6;1;1;0;1;0;tid-G4-0896828Q;8ad6a150-045c-45e7-bef8-e5eb1cba750e;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651362063.0;1;79.91;USD;777529;1651362063.0;3;1;1;0;0;1;tid-h8-4558117o;537b84e7-1330-43a2-b588-368143feefa6;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651493317.0;1;4.33;USD;570680;1651493317.0;2;1;1;0;0;0;tid-Q9-9912299e;a8e1eb72-7b81-4585-a0e5-6ca0d6738e6b;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651540357.0;1;743.60;USD;232777;1651540357.0;2;1;0;1;0;1;tid-C8-9427695s;246d9efe-4100-48f0-b5a6-13366f5be6f9;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651532732.0;1;929.49;USD;679957;1651532732.0;1;1;0;1;0;1;tid-y7-4772749H;7df13d55-3451-4386-a271-1846679f0f6b;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651441150.0;1;4.02;USD;512582;1651441150.0;6;1;1;0;1;0;tid-D9-4731658y;1971e9d0-d326-48e5-ae25-fe2a8a09e2d7;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651373159.0;1;73,431.00;USD;518068;1651373159.0;9;1;0;0;1;1;tid-Y3-0769013g;082045c2-b3d4-4513-800c-7a0ba7dd947b;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651536104.0;1;2.64;USD;151353;1651536104.0;4;1;0;0;0;0;tid-A0-5044969B;fb57b0fd-e53c-49fc-b8da-8078d7c54ffe;
05e6946700e1841bdabcfc2ff29627acbf7a97b88a2a88c81be7cbed7fae94eb;5;1651445990.0;1;747.98;USD;961936;1651445990.0;9;1;0;0;1;0;tid-O9-8439377o;379e8926-9bac-46a6-b41f-7c67051304f6;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651578686.0;1;33.10;USD;738023;1651578686.0;4;1;0;0;0;0;tid-a2-148235f;f02f482b-5213-4c2a-80ba-71614593dfa0;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651400900.0;1;49,508.29;USD;513747;1651400900.0;11;1;0;1;1;1;tid-i1-9566729b;92377a87-6c6f-4a2d-bc6d-2fb8402f7565;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651438567.0;1;6,565.83;USD;663557;1651438567.0;11;1;0;0;1;0;tid-r3-272122l;c175f3b2-05cb-430b-8a89-5d87649b0645;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651517516.0;1;1,720.73;USD;598688;1651517516.0;1;1;1;1;1;1;tid-z8-0151662B;3d9eb234-138a-4343-aba1-f4df97a6b91e;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651519208.0;1;8.28;USD;323780;1651519208.0;2;1;1;1;0;1;tid-r4-4115817z;d252e804-9c49-4fc3-9f14-fa219bdd4c0f;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651538689.0;1;40.87;USD;248027;1651538689.0;9;1;0;1;1;0;tid-b3-907590M;a45365c4-7725-4d16-abea-588eb53e54fd;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651354155.0;1;37.10;USD;781038;1651354155.0;8;1;0;0;1;0;tid-l4-4012492x;22636b0b-2bd7-426e-acdf-81d9c6921ff3;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651495348.0;1;21.70;USD;942887;1651495348.0;5;1;1;0;1;0;tid-N5-2991000V;d11205a5-12d7-4cd8-9815-146ffe866451;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651518775.0;1;1.77;USD;181161;1651518775.0;7;1;1;1;1;1;tid-T9-0452588d;99583261-f60f-4bc1-9841-083dfa1695d1;
89ceb808f1ed35a9bf2c577e00742e41d58988d06a04026ccfe53a72158d52ab;5;1651488304.0;1;61.31;USD;272797;1651488304.0;8;1;1;1;0;0;tid-o9-9558017D;3064362e-510e-4421-865f-fceb87bf2c91;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651466660.0;1;93,638.77;USD;877401;1651466660.0;5;1;1;0;1;1;tid-d5-8322250e;c44c7413-7249-45ba-a851-57724cb61e14;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651335460.0;1;204.84;USD;739536;1651335460.0;10;1;0;1;1;1;tid-Y0-5541151e;6e68234e-4d0e-4139-a92a-ac58685abfea;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651355575.0;1;225.21;USD;494136;1651355575.0;5;1;1;0;1;1;tid-V9-7561162A;3d988cf6-2f5a-4fdb-84ba-9166a201f3f0;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651577780.0;1;5.46;USD;517696;1651577780.0;9;1;1;1;0;0;tid-D2-8323689B;b50c4faf-ba26-48ce-906e-79e784de46d3;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651404197.0;1;463.04;USD;989283;1651404197.0;5;1;1;1;0;0;tid-M5-7637786g;34aa74c6-0492-4289-bdfa-444b4da50393;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651555908.0;1;53.01;USD;378213;1651555908.0;11;1;1;0;1;1;tid-P7-677857r;f59a0c5f-e70a-40e7-9ca5-d90a7850ffca;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651427324.0;1;9.86;USD;820887;1651427324.0;1;1;1;0;0;1;tid-b0-0509103x;68fe126e-6596-409f-9a87-b4b652e51f82;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651446601.0;1;9,905.50;USD;730138;1651446601.0;11;1;0;0;0;1;tid-Q0-0847151c;8aad2e50-6f67-464e-9ac3-76ccd6403f3b;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651485919.0;1;30,961.79;USD;505735;1651485919.0;9;1;1;0;0;0;tid-X7-1252687t;f7dab367-436b-4a7f-939c-7ba9ccd7d623;
04ee6d3d575095a01143b2169ea75316db248e40da6001a65e198be976a3f723;5;1651365297.0;1;94.54;USD;934902;1651365297.0;7;1;1;1;0;1;tid-C1-0949554u;6e8fbf20-1859-4620-ab18-c1703e3c0eb1;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651447128.0;1;736.19;USD;223079;1651447128.0;1;1;0;1;0;0;tid-R4-8784536y;53a9bb93-7ce4-4cca-b6e7-f3241ed04052;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651423357.0;1;99.00;USD;824104;1651423357.0;2;1;0;1;0;0;tid-C8-0112028u;e9317046-42c8-4d37-a3f6-2a947af7996b;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651449722.0;1;122.64;USD;987124;1651449722.0;7;1;1;1;1;1;tid-d0-6514219T;d4878c8b-d1b6-4a99-9dca-78699253dbd4;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651562005.0;1;57,857.09;USD;260125;1651562005.0;7;1;0;0;1;1;tid-Z9-2576430O;cd75c296-d916-4f90-921b-084281f3f21c;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651509677.0;1;329.38;USD;177163;1651509677.0;10;1;0;0;0;1;tid-D7-6344172x;542f4923-780d-45e8-97b1-f577326d2d8a;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651419695.0;1;9,515.21;USD;134918;1651419695.0;7;1;0;1;0;0;tid-X4-7975746S;d95b6263-a92f-4783-85e8-d362d3a820b1;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651526502.0;1;64,159.94;USD;242510;1651526502.0;5;1;1;1;0;0;tid-d0-2546599T;e2d6e294-15a5-4985-b56b-ea1bc5aefd8b;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651504737.0;1;247.61;USD;639264;1651504737.0;6;1;0;0;0;0;tid-Z1-9548538A;5aa5be67-7108-40ea-bd71-bc865bfd3f62;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651441746.0;1;15.93;USD;954297;1651441746.0;3;1;0;0;0;1;tid-x9-2068364f;fadd3dc6-37f1-48f7-983f-ecb5d02cb124;
b9f5a8fb8d4ca7bfb19f8b40886a00d0b81a5de23b4a9f3b2bf4514440989730;5;1651435101.0;1;9.10;USD;844293;1651435101.0;1;1;1;1;0;1;tid-U0-0735063A;56ada67b-97a1-469b-aaf2-b92834bf0a3a;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651464320.0;1;5,076.01;USD;494999;1651464320.0;3;1;0;1;0;0;tid-Z8-8018661F;c1574740-fb82-4b6b-bc11-4e4a071b3b3b;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651394820.0;1;9,628.90;USD;298456;1651394820.0;10;1;1;0;1;1;tid-l0-1393945L;d04c9cd4-57a7-45af-9cab-8379c87bf07e;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651443371.0;1;2,872.81;USD;211173;1651443371.0;6;1;1;0;1;1;tid-P8-8758599W;d732527f-3969-4f7b-bc6b-fbce0a58c231;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651524812.0;1;80,065.94;USD;743952;1651524812.0;4;1;1;1;1;1;tid-U4-9719942s;554e3b73-8367-4073-a4f1-6936aaa350d6;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651485818.0;1;8.25;USD;607469;1651485818.0;9;1;1;1;1;0;tid-t7-0036247Z;73af58aa-734e-439b-a59c-766ffdd73687;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651446888.0;1;9,973.74;USD;259832;1651446888.0;3;1;1;1;1;1;tid-f4-4842458q;ba2ace29-07ed-40d2-a21a-165023f3c880;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651517818.0;1;230.02;USD;769667;1651517818.0;1;1;0;0;0;1;tid-T3-6953446b;2c0f498d-73de-4aaa-9b94-c76766764ed9;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651492006.0;1;9.70;USD;199121;1651492006.0;11;1;0;0;1;1;tid-K4-0418929F;ab6bf8ad-c890-4d48-8b97-e0c20ec95ff3;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651379273.0;1;96.51;USD;541087;1651379273.0;6;1;1;0;0;0;tid-E8-8946271f;db2a22ce-c17f-4c2f-b442-3f251ea8018a;
09434acdca42f72791037644956b22b648f1398d158ea459d38dfccc61ded032;5;1651583956.0;1;8,699.85;USD;639500;1651583956.0;3;1;0;1;1;1;tid-T2-5068930h;974e85a1-6edd-42e2-9ad6-eaf1df0a0b2e;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651490062.0;1;979.55;USD;467901;1651490062.0;7;1;1;1;0;0;tid-O8-1291585C;8b800927-fd88-4cee-b2d3-be3feea205db;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651501169.0;1;3.24;USD;976266;1651501169.0;2;1;0;1;1;0;tid-i5-5322514x;e726e2a2-d76a-452d-a8ee-04b921fea3ee;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651355663.0;1;851.62;USD;498375;1651355663.0;5;1;1;0;0;1;tid-u8-0964442J;1013eea7-8f04-4d16-84a1-664081f43dc0;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651444356.0;1;4,328.02;USD;540923;1651444356.0;1;1;0;1;1;0;tid-a8-824486R;bd061bf3-6664-4c8f-b3be-ae8aacca37a7;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651439191.0;1;727.47;USD;905721;1651439191.0;2;1;1;0;1;0;tid-c0-3988451m;6400792b-0c6a-4ea9-aab5-086b97770e7a;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651510888.0;1;6.11;USD;125914;1651510888.0;2;1;0;1;1;1;tid-Y2-1074620n;8c1c387f-6e97-4f92-b96d-778b674a8160;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651357073.0;1;96.06;USD;275017;1651357073.0;8;1;1;1;1;0;tid-H0-4971644S;252a8516-70c4-4807-aa78-8f57c9074b2b;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651568601.0;1;179.17;USD;779923;1651568601.0;9;1;1;0;0;0;tid-m4-4795723N;5e2ac238-661f-49ee-bd34-a9daaf066ea2;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651459479.0;1;87,703.81;USD;909313;1651459479.0;10;1;1;1;0;1;tid-W0-6056295U;782c6a03-32c6-4038-9c13-b68c23abe25b;
e72a1545b182d1ff72696fb33422f1c4936853338c2270d30b4b1bdf99b1aef0;5;1651565083.0;1;8,244.74;USD;424224;1651565083.0;7;1;1;1;0;0;tid-o5-0126581q;0e2f6e42-4521-4b6d-93d6-5a922a03db67;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651445077.0;1;814.61;USD;215735;1651445077.0;11;1;0;0;1;0;tid-U9-2557785M;d3f2a8f7-c382-4f79-8dce-6bb8fea225fc;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651517244.0;1;25.38;USD;688455;1651517244.0;8;1;1;1;1;0;tid-g8-0825326a;1bfa52d6-f631-4f14-b481-c5b38cbcecf2;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651513593.0;1;938.42;USD;945937;1651513593.0;7;1;0;0;1;1;tid-L7-2769047l;10c95a52-d47d-4e0b-818a-b51a47ac6c07;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651385809.0;1;548.63;USD;148160;1651385809.0;5;1;1;1;0;0;tid-k3-5464317d;d6b01092-c993-47dc-9216-7f046cb1249f;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651471090.0;1;63,609.02;USD;382336;1651471090.0;1;1;0;1;1;1;tid-r2-0414579I;e4431e95-8197-47e6-ba80-3f47f2c3e037;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651508199.0;1;1.80;USD;528743;1651508199.0;6;1;1;1;0;1;tid-K6-6316753v;09ba87c6-063e-4948-8fc2-afef65770cd0;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651589954.0;1;1.15;USD;668123;1651589954.0;2;1;1;0;1;1;tid-D0-6406171l;91c16008-88fa-40af-b80a-d41746aca54e;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651549485.0;1;91,466.19;USD;662343;1651549485.0;10;1;0;0;1;1;tid-k1-070776R;b19741af-cc00-4f5f-a1ae-629c2c7b72fc;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651490827.0;1;72.92;USD;858846;1651490827.0;1;1;0;0;1;0;tid-j5-0543600b;dd83744f-7e3d-45c9-9b90-18c7d58528b2;
faacf004b5ab6d76e269702993d4b5c9f9aba4e0f0dd4387241cd8e961970df6;5;1651419961.0;1;419.96;USD;483065;1651419961.0;3;1;1;0;0;1;tid-j1-5505614l;e9bc0993-bdee-458b-9278-8074ef3b9322;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651561088.0;1;99,131.99;USD;640521;1651561088.0;6;1;0;1;1;1;tid-j3-6288777E;8136c58a-cdce-4a39-be15-8da55c072a5e;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651516726.0;1;7,073.93;USD;726045;1651516726.0;2;1;1;1;1;1;tid-i5-4555945M;9bf5303c-6220-490e-b9e4-63e059322e46;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651585308.0;1;83,867.08;USD;690727;1651585308.0;1;1;0;0;1;0;tid-O8-5464928l;95678aec-76ee-4302-b094-07f29d5b153c;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651508018.0;1;741.84;USD;549654;1651508018.0;1;1;0;1;1;0;tid-D6-4072084W;73fc8650-7b3f-4044-bb21-0f46c6fe54d2;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651535691.0;1;7,034.23;USD;228276;1651535691.0;1;1;1;1;1;0;tid-F3-1666561q;cbf2c146-8476-4fa7-98de-6ed26810dc18;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651500163.0;1;2,557.04;USD;521426;1651500163.0;9;1;1;0;0;0;tid-A1-0858688w;4ad407d4-1445-4f8b-9092-95e7e1865712;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651497629.0;1;37.35;USD;269668;1651497629.0;7;1;0;1;1;1;tid-u3-8427290b;03ee0ada-9bb0-42cb-842d-f0ba038b8dfe;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651384998.0;1;1,554.61;USD;437515;1651384998.0;3;1;0;1;0;1;tid-Z8-6482724z;f5e03c43-b1e0-4da2-b70d-cd0b45e12d1e;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651411830.0;1;646.06;USD;587410;1651411830.0;5;1;1;0;1;0;tid-T3-9415519m;aaafbbda-9e6f-4f5b-9ddd-23960f2d3655;
5c4e7832e924e35f8f1af0ede885b9cc9fdb7a6fc66217a057937728d8004a6e;5;1651377693.0;1;546.04;USD;127624;1651377693.0;6;1;0;0;1;1;tid-Z2-8233590O;983a036c-8e73-479f-bb8c-8864b1b732a6;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651452313.0;1;61,659.64;USD;837853;1651452313.0;3;1;1;1;0;0;tid-j6-0753116A;df1b7d71-08f3-4ec4-9d0f-b9ccf1046950;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651435657.0;1;3,873.22;USD;594790;1651435657.0;8;1;1;1;1;1;tid-Y5-4192921t;53ba04aa-e6aa-45db-97ee-f7eb246ddb97;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651450156.0;1;95.11;USD;135876;1651450156.0;1;1;1;0;1;0;tid-d8-7525935v;71e5207c-a84a-4ec2-80ef-db12f81a4c14;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651387228.0;1;396.71;USD;761029;1651387228.0;1;1;0;0;0;1;tid-a9-1799067W;69076145-e010-4666-8eb0-26a12b52e82a;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651453511.0;1;552.95;USD;209671;1651453511.0;2;1;1;0;1;0;tid-F1-749169O;ebed44c0-8db1-4d90-a50e-ca6c9363298a;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651447181.0;1;449.15;USD;280867;1651447181.0;7;1;1;1;0;1;tid-q3-228482U;8256f527-713f-44db-8cc3-a00b7b0bb44f;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651487755.0;1;8.82;USD;966119;1651487755.0;9;1;1;1;1;0;tid-t9-8577400G;b79dd2c0-a93b-40ab-b74f-141cd173287b;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651578660.0;1;340.67;USD;766875;1651578660.0;5;1;0;1;0;0;tid-X0-8099105V;20542994-5d2d-4243-8708-b06567e150f0;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651412434.0;1;1.09;USD;457560;1651412434.0;6;1;1;0;0;1;tid-v5-3313110E;44389784-a237-4006-b96c-67372b351518;
30b3f00823bebcfa1dbedf1fd5fa098a955b0118d6485e4160b03fd7c7f1d767;5;1651571916.0;1;701.65;USD;903719;1651571916.0;9;1;1;0;0;0;tid-j7-5384155C;b4e4482e-b135-472e-8c71-7dc891bd8539;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651472458.0;1;628.25;USD;341564;1651472458.0;5;1;0;0;0;1;tid-g5-0276901e;47037d4d-d8c2-4217-8c3f-7b5a99db7062;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651531504.0;1;5,192.59;USD;615364;1651531504.0;4;1;0;0;1;0;tid-N7-1691171a;627151cc-0475-4d23-8659-1a986f9f32b2;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651409396.0;1;7,959.19;USD;454230;1651409396.0;8;1;1;0;0;0;tid-d8-5859023C;31445b2f-0d0e-4db6-b647-4d9c2b39ca9c;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651511925.0;1;83,595.65;USD;905947;1651511925.0;7;1;0;1;0;1;tid-Q5-9588234Q;ea5ce5bf-f648-44a3-bf98-b46f98bc4e4a;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651364672.0;1;1.95;USD;967661;1651364672.0;9;1;0;0;1;1;tid-O2-3527516M;a784b472-3188-4a69-928c-304aa58a4eae;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651479468.0;1;98,880.22;USD;451140;1651479468.0;11;1;0;0;0;1;tid-R7-6871725z;4ab5bb91-bb4e-4166-9472-3c106c94e866;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651443920.0;1;217.25;USD;475060;1651443920.0;11;1;0;1;1;0;tid-N6-0808380t;e1dec845-65a9-418c-9d74-cdb4b3d4decd;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651560059.0;1;758.30;USD;778624;1651560059.0;11;1;0;1;1;1;tid-V8-367187q;2c40c5ae-b348-4495-970f-42e6b27af05a;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651400416.0;1;5.97;USD;906549;1651400416.0;11;1;0;0;0;0;tid-O2-5493386l;44ef993b-7ebc-478c-8503-106e6c991593;
06c611fed0dbdf09ec6b6697d5df622c05ca3e35c12214970e5b22b9a94930bb;5;1651518280.0;1;9,858.98;USD;457140;1651518280.0;2;1;1;0;0;1;tid-X4-5277376d;b20e92e3-8c68-48a1-9d90-b8b2ec6ae679;
74197889931d2cacda92160f48d2e253a8101bc362e184312f892ad7ef070902;5;1651540953.0;1;236.80;USD;804511;1651540953.0;9;1;1;1;0;0;tid-B1-6949384j;096c4677-3491-4ee7-ac12-6d95c9ac260d;
74197889931d2cacda92160f48d2e253a8101bc362e184312f892ad7ef070902;5;1651587602.0;1;22.78;USD;197361;1651587602.0;8;1;0;0;0;1;tid-J5-3996230H;bf6de63e-7739-4ce9-891d-434394cf6836;
74197889931d2cacda92160f48d2e253a8101bc362e184312f892ad7ef070902;5;1651548330.0;1;4,280.20;USD;347475;1651548330.0;6;1;1;0;0;1;tid-U4-9719942s;b2149ed5-a2cb-49e5-9565-cc8504e191fe;
74197889931d2cacda92160f48d2e253a8101bc362e184312f892ad7ef070902;5;1651552242.0;1;56,858.01;USD;733266;1651552242.0;8;1;1;0;1;0;tid-l4-3104205v;5c6b7c39-1de7-40aa-952a-01453e70eb61;
74197889931d2cacda92160f48d2e253a8101bc362e184312f892ad7ef070902;5;1651376673.0;1;27.60;USD;993308;1651376673.0;3;1;0;0;1;1;tid-x3-8493358g;a4fdf62e-eef6-4e0b-997c-97120c6b103a;
